created_at,screen_name,text,geo_coords,location,place_name,place_full_name,lat,lon,user_type
2019-07-20T22:07:47Z,tmj_CAA_health,"See our latest #SantaBarbara, CA job and click to apply: Day Program Assistant-FT - https://t.co/5LFKFR4bDY #Healthcare",
