date,avg_score
2019-12-31,1.0555555555555556
2019-12-30,0.9
2019-12-29,0.6153846153846154
2019-12-27,0.6666666666666666
2019-12-28,0.18181818181818182
2019-12-26,0.8125
2019-12-25,1.0526315789473684
2019-12-24,1.0666666666666667
2019-12-23,0.7333333333333333
2019-12-21,0.6923076923076923
2019-12-22,1.0588235294117647
2019-12-19,1
2019-12-20,0.8
2019-12-18,0.5
2019-12-17,0.5833333333333334
2019-12-16,0.45
2019-12-15,0.3333333333333333
2019-12-13,0.6470588235294118
2019-12-14,0.6666666666666666
2019-12-11,0.75
2019-12-12,0.5384615384615384
2019-12-09,0.6666666666666666
2019-12-10,0.38461538461538464
2019-12-07,1.0714285714285714
2019-12-08,0.8125
2019-12-06,0.95
2019-12-05,0.14285714285714285
2019-12-04,0.1111111111111111
2019-12-03,1.4
2019-11-29,0.5238095238095238
2019-11-30,0.7727272727272727
2019-11-28,1.1764705882352942
2019-11-27,0.9166666666666666
2019-11-26,0.1875
2019-11-25,0.7894736842105263
2019-11-24,0.3157894736842105
2019-11-23,0.26666666666666666
2019-11-22,0.9285714285714286
2019-11-21,0.9090909090909091
2019-11-20,0.3333333333333333
2019-11-19,1.1111111111111112
2019-11-18,0.75
2019-11-17,0.5
2019-11-15,0.9230769230769231
2019-11-16,0.8823529411764706
2019-11-14,0.5454545454545454
2019-11-13,0.15384615384615385
2019-11-11,0.875
2019-11-12,0.4
2019-11-10,0.8888888888888888
2019-11-09,0.8947368421052632
2019-11-08,0.25
2019-11-07,0
2019-11-05,0.125
2019-11-06,0.9
2019-11-04,1.3333333333333333
2019-11-03,0.5789473684210527
2019-11-01,0.8333333333333334
2019-11-02,0.3684210526315789
2019-10-30,0.16666666666666666
2019-10-31,0.7368421052631579
2019-10-28,0.7272727272727273
2019-10-29,-0.07692307692307693
2019-10-26,0.56
2019-10-27,0.6666666666666666
2019-10-25,0.21428571428571427
2019-10-24,0
2019-10-22,0.6666666666666666
2019-10-23,0.5
2019-10-21,0.06666666666666667
2019-10-20,0.4117647058823529
2019-10-18,1.2222222222222223
2019-10-19,0.34615384615384615
2019-10-16,0.15384615384615385
2019-10-17,0.42857142857142855
2019-10-14,0.4375
2019-10-15,0.7857142857142857
2019-10-13,0.5454545454545454
2019-10-12,0.65
2019-10-10,0.75
2019-10-11,0.1
2019-10-08,1.2
2019-10-09,0.4375
2019-10-07,0.3
2019-10-06,0.23529411764705882
2019-10-04,0.4074074074074074
2019-10-05,0.3448275862068966
2019-10-02,0.3
2019-10-03,0.23809523809523808
2019-09-30,0
2019-10-01,0.4666666666666667
2019-09-29,0.4
2019-09-28,0.7142857142857143
2019-09-27,1.0833333333333333
2019-09-26,0.6363636363636364
2019-09-24,1.875
2019-09-25,1.0769230769230769
2019-09-22,0.4117647058823529
2019-09-23,0.2222222222222222
2019-09-21,0.75
2019-09-20,0.9090909090909091
2019-09-18,-0.06666666666666667
2019-09-19,0.375
2019-09-17,0.35294117647058826
2019-09-16,0.5625
2019-09-14,0.9285714285714286
2019-09-15,1.1176470588235294
2019-09-11,1.1
2019-09-10,0.7777777777777778
2019-09-09,1.263157894736842
2019-09-08,0.35294117647058826
2019-09-07,1.0666666666666667
2019-09-06,1.1666666666666667
2019-09-05,1.6666666666666667
2019-09-04,-0.14285714285714285
2019-09-02,0.875
2019-09-03,0.15789473684210525
2019-08-31,0.2857142857142857
2019-09-01,0.9583333333333334
2019-08-29,0.7619047619047619
2019-08-30,0.6956521739130435
2019-08-28,0.9090909090909091
2019-08-27,0.8947368421052632
2019-08-25,0.5238095238095238
2019-08-26,0.6
2019-08-23,0.8
2019-08-24,0.68
2019-08-21,0.631578947368421
2019-08-22,0.4375
2019-08-19,1.125
2019-08-20,0.5294117647058824
2019-08-18,0.44
2019-08-17,0.5862068965517241
2019-08-15,0.6875
2019-08-16,1.125
2019-08-13,0.8571428571428571
2019-08-14,0.6428571428571429
2019-08-12,0.5882352941176471
2019-08-11,1.125
2019-08-10,0.16666666666666666
2019-08-09,0.3125
2019-08-07,0.6666666666666666
2019-08-08,0.8181818181818182
2019-08-05,0.9
2019-08-06,0.6842105263157895
2019-08-03,0.4
2019-08-04,0.05555555555555555
2019-08-01,0.8666666666666667
2019-08-02,0.3333333333333333
2019-07-30,0.8
2019-07-31,0.5
2019-07-28,0.48148148148148145
2019-07-29,0.35714285714285715
2019-07-27,0.35
2019-07-26,-0.2
2019-07-25,0.5
2019-07-24,0.42105263157894735
2019-07-22,1.0344827586206897
2019-07-23,0.10526315789473684
2019-07-21,0.25
2019-07-20,0.8461538461538461
2019-07-18,0.7894736842105263
2019-07-19,0.8461538461538461
2019-07-17,0.20833333333333334
2019-07-16,0.45454545454545453
2019-07-14,0.4074074074074074
2019-07-15,0.7931034482758621
2019-07-12,0.5384615384615384
2019-07-13,0.84375
2019-07-11,0.5882352941176471
2019-07-10,0.08333333333333333
2019-07-09,0.5555555555555556
2019-07-08,0.3333333333333333
2019-07-07,0.7777777777777778
2019-07-06,0.625
2019-07-04,1.5294117647058822
2019-07-05,0.625
2019-07-03,-0.2727272727272727
2019-07-02,0.36363636363636365
2019-07-01,0.29411764705882354
2019-06-30,0.5
2019-06-28,0.6111111111111112
2019-06-29,0.48148148148148145
2019-06-26,0.3888888888888889
2019-06-27,0.4782608695652174
2019-06-24,0.4230769230769231
2019-06-25,0.15
2019-06-22,0.42857142857142855
2019-06-23,0.6206896551724138
2019-06-20,0.42105263157894735
2019-06-21,0.4090909090909091
2019-06-19,0.2916666666666667
2019-06-18,0
2019-06-17,0.5428571428571428
2019-06-16,1.5161290322580645
2019-06-15,1.1481481481481481
2019-06-14,0.75
2019-06-12,0.5652173913043478
2019-06-13,0.14285714285714285
2019-06-10,0.7894736842105263
2019-06-11,0.09523809523809523
2019-06-09,0.8333333333333334
2019-06-08,0.41379310344827586
2019-06-06,-0.2
2019-06-07,0.7142857142857143
2019-06-04,0.8461538461538461
2019-06-05,1.52
2019-06-03,0.85
2019-06-02,0.5454545454545454
2019-05-31,0.7777777777777778
2019-06-01,0.4838709677419355
2019-05-29,0.5
2019-05-30,-0.09090909090909091
2019-05-28,0.8235294117647058
2019-05-27,1.9090909090909092
2019-05-24,0.8888888888888888
2019-05-23,0.25
2019-05-22,0.9333333333333333
2019-05-21,0.5
2019-05-20,0.6666666666666666
2019-05-19,0.5
2019-05-18,0.4090909090909091
2019-05-17,0.4074074074074074
2019-05-16,0.2727272727272727
2019-05-15,0.5882352941176471
2019-05-13,1.0952380952380953
2019-05-14,0.6153846153846154
2019-05-11,1.05
2019-05-12,0.9230769230769231
2019-05-09,0.7727272727272727
2019-05-10,0.38461538461538464
2019-05-07,0.6363636363636364
2019-05-08,0.8333333333333334
2019-05-05,0.9285714285714286
2019-05-06,1.7142857142857142
2019-05-04,0.125
2019-05-03,0.2
2019-05-01,1.125
2019-05-02,0.8333333333333334
2019-04-29,0.5
2019-04-30,3
2019-04-27,0.23529411764705882
2019-04-28,0.7857142857142857
2019-04-26,0.875
2019-04-25,0
2019-04-23,0.5
